office_from_id,horizon,rows,y_sum,wins,ties,win_rate,tie_rate,ml_mean_abs_err,strong_mean_abs_err,delta_abs_err_mean,expected_loss_abs_mean,expected_gain_abs_mean,expected_loss_wape_like,expected_gain_wape_like,ml_abs_err_sum,strong_abs_err_sum,gap_abs_err_sum,loss_abs_sum,gain_abs_sum
11,1,3015,416964.0,2273,0,0.7538971807628524,0.0,24.229561360964713,51.436434928932,-27.206873567967286,4.992691530635867,32.19956509860316,0.03610135398947424,0.23282990563283285,73052.12750330861,155080.85131072998,-82028.72380742137,15052.964964867138,97081.68877228851
11,2,3006,415840.0,2082,0,0.6926147704590818,0.0,34.54472239510376,52.00853254124076,-17.463810146137,5.596072573244571,23.05988271938157,0.04045256385911211,0.16669393866501778,103841.43551968191,156337.64881896973,-52496.21329928782,16821.794155173182,69318.007454461
11,3,2997,414556.0,1975,0,0.6589923256589924,0.0,43.30952475056816,52.53885081039495,-9.229326059826795,4.903374081848459,14.132700141675254,0.035448557307818075,0.10217124423383267,129798.64567745276,157458.93587875366,-27660.2902013009,14695.412123299831,42355.70232460074
11,4,2988,412966.0,1813,0,0.606760374832664,0.0,47.828618490150184,52.898708856728184,-5.070090366578001,4.836559098008823,9.906649464586824,0.03499474190332948,0.07167919053913743,142911.91204856875,158061.3420639038,-15149.430015335067,14451.638584850361,29601.06860018543
11,5,2979,411503.0,1777,0,0.5965088956025512,0.0,48.46450551108756,53.29300394407172,-4.828498432984162,5.2591944966911335,10.087692929675297,0.038072967646998655,0.07302799065256561,144375.76191752983,158759.85874938965,-14384.096831859819,15667.140405642887,30051.237237502708
11,6,2970,410149.0,1774,0,0.5973063973063973,0.0,49.064322126371174,53.63366013986093,-4.569338013489758,4.975940986450945,9.545278999940702,0.036032136442510666,0.06911995062726933,145721.03671532238,159291.97061538696,-13570.933900064581,14778.544729759307,28349.478629823887
11,7,2961,408877.0,1743,0,0.5886524822695035,0.0,49.601461217370826,53.658039178046295,-4.056577960675468,4.909792106087925,8.966370066763393,0.035555666927037585,0.06493253904642816,146869.92666463502,158881.45400619507,-12011.52734156006,14537.894426126346,26549.421767686406
11,8,2952,407652.0,1705,0,0.5775745257452575,0.0,49.938531012140004,53.44084877438016,-3.5023177622401453,4.874084988508001,8.376402750748145,0.035295543468634075,0.06065747480745471,147418.5435478373,157757.38558197021,-10338.84203413291,14388.298886075618,24727.140920208527
11,9,2943,406612.0,1656,0,0.5626911314984709,0.0,50.27446719457566,53.28513894322532,-3.010671748649665,4.965965481084265,7.976637229733929,0.03594295399749882,0.05773376921268175,147957.75695363616,156818.1639099121,-8860.406956275963,14614.83641083099,23475.243367106952
11,10,2934,405436.0,1661,0,0.5661213360599864,0.0,50.035757135879365,53.42955541578213,-3.3937982799027684,4.89806682268917,8.291865102591938,0.0354456142468109,0.06000535771614939,146804.91143667005,156762.31558990479,-9957.404153234722,14370.928057770025,24328.332211004745
12,1,20435,3115305.0,15251,0,0.7463175923660387,0.0,9.172857171893279,19.517765485158257,-10.344908313264977,1.6144839323158686,11.959392245580847,0.010590288641681881,0.07844823557836057,187447.33630763917,398845.537689209,-211398.20138156982,32991.979156874775,244390.1805384446
12,2,20374,3105559.0,14825,0,0.7276430745067243,0.0,11.364037845005083,20.143031433635713,-8.778993588630632,1.9004404626021516,10.679434051232786,0.012467827526399028,0.07006235893757509,231530.90705413354,410394.12242889404,-178863.2153747605,38719.57398505624,217582.78935981676
12,3,20313,3095672.0,13819,0,0.6803032540737459,0.0,14.2474246820751,20.836054284610277,-6.588629602535179,2.4806495628038654,9.069279165339045,0.016277381637730005,0.05951026713603121,289407.9375669915,423242.7706832886,-133834.8331162971,50389.434569234916,184224.26768553202
12,4,20252,3085748.0,13299,0,0.6566758838633221,0.0,15.911891847474514,21.510979448409273,-5.599087600934756,2.670635957650396,8.269723558585152,0.017527587934703617,0.05427482785647645,322247.63369505387,435640.35578918457,-113392.72209413069,54085.71941433582,167478.4415084665
12,5,20191,3075556.0,13277,0,0.6575702045465801,0.0,16.093422775342034,21.931900276825314,-5.83847750148328,2.6778135462956905,8.516291047778969,0.017579824042630435,0.055909381115383745,324942.299256931,442826.9984893799,-117884.6992324489,54067.733313256285,171952.43254570517
12,6,20130,3065113.0,13216,0,0.6565325384997516,0.0,16.266723321277457,22.31671501515934,-6.049991693881881,2.6660553802624327,8.716047074144315,0.017509205959024277,0.05724227054680368,327449.1404573152,449235.47325515747,-121786.33279784227,53667.694804682775,175454.02760252505
12,7,20069,3054535.0,13199,0,0.6576810005481091,0.0,16.48471592723766,22.71482175100639,-6.23010582376873,2.7529782243106613,8.983084048079391,0.018087702378165798,0.05902093567790361,330831.7639437326,455863.75772094727,-125031.99377721464,55249.51998369066,180281.5137609053
12,8,20008,3043811.0,13111,0,0.6552878848460616,0.0,16.737612519749113,23.090698393951744,-6.35308587420263,2.735356358425506,9.088442232628136,0.017980423232381224,0.059741407134156405,334886.15129514027,461998.6934661865,-127112.54217104623,54729.01001937752,181841.55219042374
12,9,19947,3032927.0,13182,0,0.660851255827944,0.0,16.92253149798621,23.499664071795873,-6.5771325738096635,2.7859055870304186,9.363038160840082,0.018322385848553478,0.06157897047778503,337553.7357903309,468747.7992401123,-131194.06344978136,55570.45874449576,186764.52219427712
12,10,19886,3022357.0,13360,0,0.6718294277381072,0.0,16.88982541491023,23.91911156988235,-7.029286154972117,2.6840319837241164,9.713318138696234,0.01765994554195212,0.0639100690309296,335871.0682009049,475655.4526786804,-139784.38447777551,53374.66002833778,193159.0445061133
13,1,21440,1110717.0,15790,0,0.7364738805970149,0.0,4.5881454937439505,9.777426783629318,-5.1892812898853675,0.8334680306419079,6.022749320527275,0.016088305641277216,0.11625620696550497,98369.83938587029,209628.03024101257,-111258.19085514228,17869.554576962506,129127.74543210478
13,2,21376,1108246.0,15205,0,0.711311751497006,0.0,5.8346354239162945,10.0858426991694,-4.251207275253105,1.0029163206418474,5.254123595894952,0.01934438677878389,0.10134225251961251,124721.1668216347,215594.97353744507,-90873.80671581037,21438.33927004013,112312.1459858505
13,3,21312,1105478.0,13978,0,0.6558746246246246,0.0,7.315780883869537,10.384803209174144,-3.0690223253046076,1.333381242021382,4.402403567325989,0.02570564138767094,0.08487190593286477,155913.92219702757,221320.92599391937,-65407.0037968918,28417.021029959695,93824.02482685148
13,4,21248,1102442.0,13115,0,0.6172345632530121,0.0,8.260862457908505,10.615179619538676,-2.354317161630171,1.6040041181842828,3.9583212798144536,0.030914895752501847,0.07629100719448054,175526.80550563993,225551.3365559578,-50024.53105031788,34081.87950317964,84106.41055349751
13,5,21184,1099202.0,12976,0,0.6125377643504532,0.0,8.603607481000816,10.775847364003205,-2.1722398830023883,1.6143461713501055,3.7865860543524943,0.03111194238536742,0.07297570326055014,182258.8208775213,228275.55055904388,-46016.72968152259,34198.30929388064,80215.03897540324
13,6,21120,1095980.0,12902,0,0.6108901515151515,0.0,8.74079707057557,10.892504072324796,-2.1517070017492252,1.6912854368328385,3.842992438582064,0.03259178855992769,0.07405609619048997,184605.63413055605,230049.6860074997,-45444.05187694364,35719.94842590955,81164.0003028532
13,7,21056,1092780.0,12727,0,0.6044357902735562,0.0,8.92089717798684,11.01954617149743,-2.098648993510589,1.7588742715831187,3.8575232650937075,0.033890496405913496,0.07432787008346886,187838.4109796909,232027.56418704987,-44189.15320735896,37034.85666245415,81224.0098698131
13,8,20992,1089484.0,12556,0,0.5981326219512195,0.0,9.113579281992783,11.150973976703316,-2.037394694710533,1.9780024577036979,4.015397152414231,0.03811182871168005,0.0773680173581985,191312.2562875925,234081.245718956,-42768.98943136351,41522.227592116025,84291.21702347953
13,9,20928,1086190.0,12489,0,0.5967603211009175,0.0,9.222120213985558,11.336023403553789,-2.1139031895682305,2.021012671761727,4.134915861329957,0.03893955311191359,0.07966886009437883,193000.53183828975,237240.29778957367,-44239.76595128393,42295.753194629426,86535.51914591335
13,10,20864,1082964.0,12628,0,0.6052530674846626,0.0,9.195232069241756,11.547111007699206,-2.3518789384574506,2.0130129569688657,4.364891895426316,0.03878199306181777,0.08409245783440139,191849.32189266,240918.92406463623,-49069.60217197625,41999.50233419841,91069.10450617467
14,1,3015,387941.0,2410,0,0.7993366500829188,0.0,23.929407516475695,69.00287258091258,-45.07346506443688,4.028115275146076,49.10158033958296,0.03130570770958836,0.3816076793219655,72147.16366217422,208043.66083145142,-135896.4971692772,12144.76755456542,148041.2647238426
14,2,3006,385791.0,2148,0,0.7145708582834331,0.0,36.52484729713093,69.13757699565419,-32.612729698523246,6.06960536227941,38.682335060802664,0.047293051727520616,0.301404385257232,109793.69097517557,207827.55644893646,-98033.86547376089,18245.233719011907,116279.0991927728
14,3,2997,383645.0,2001,0,0.6676676676676677,0.0,48.48410385373782,69.59781753010539,-21.113713676367563,6.642945942305057,27.75665961867262,0.0518940921661647,0.21683251150715335,145306.85924965225,208584.65913772583,-63277.79988807358,19908.908989088257,83186.70887716184
14,4,2988,381507.0,1878,0,0.6285140562248996,0.0,59.000268750581355,70.13735437457022,-11.137085623988865,5.546234744627968,16.68332036861683,0.043438650973503426,0.1306653908353637,176292.8030267371,209570.41487121582,-33277.61184447873,16572.14941694837,49849.76126142709
14,5,2979,380070.0,1791,0,0.6012084592145015,0.0,60.34664098474419,70.83096945481878,-10.484328470074592,6.345249100348238,16.82957757042283,0.0497342517692462,0.13191073113450053,179772.64349355295,211005.45800590515,-31232.814512352208,18902.497069937403,50135.311582289614
14,6,2970,379025.0,1791,0,0.603030303030303,0.0,60.136682746133594,71.73740165016868,-11.60071890403509,6.735802893319336,18.336521797354425,0.052781042393399986,0.1436830545165692,178605.94775601677,213060.08290100098,-34454.13514498422,20005.33459315843,54459.469738142645
14,7,2961,378064.0,1736,0,0.5862884160756501,0.0,62.083371349725525,72.1184384266455,-10.035067076919967,6.8573762978209025,16.892443374740868,0.05370702108068394,0.1323017394742893,183828.86256653728,213542.6961812973,-29713.83361476002,20304.691217847692,50018.52483260771
14,8,2952,377009.0,1749,0,0.592479674796748,0.0,61.67217806350486,72.10705918315949,-10.43488111965464,6.943733718784009,17.37861483843865,0.05436979472068411,0.13607545444026775,182056.26964346634,212860.03870868683,-30803.769065220502,20497.901937850394,51301.6710030709
14,9,2943,375991.0,1655,0,0.562351342167856,0.0,63.28428242409696,71.79829153883348,-8.514009114736526,7.0511868711547825,15.56519598589131,0.055191860873820185,0.12183369225986293,186245.64317411734,211302.37199878693,-25056.728824669597,20751.642961808524,45808.37178647812
14,10,2934,374888.0,1656,0,0.5644171779141104,0.0,63.0311264804125,71.42146674905737,-8.390340268644861,7.095467891725944,15.485808160370807,0.05553152620068906,0.12119716059870667,184933.3250935303,209550.5834417343,-24617.258348204025,20818.10279432392,45435.361142527945
15,1,5025,148298.0,4191,1,0.8340298507462687,0.0001990049751243781,7.7515190473583555,24.038585663823348,-16.28706661646499,1.9545101059599483,18.241576722424938,0.06622755048920917,0.6181062659657265,38951.383212975736,120793.89296071231,-81842.50974773658,9821.41328244874,91663.92303018531
15,2,5010,148072.0,3781,0,0.754690618762475,0.0,12.872648309907968,24.27708811508622,-11.404439805178251,2.9265039322799056,14.330943737458156,0.09901794195203906,0.4848859212049906,64491.96803263891,121628.21145658195,-57136.24342394304,14661.784700722326,71798.02812466536
15,3,4995,147846.0,3353,1,0.6712712712712713,0.0002002002002002002,17.15351230415863,24.63701205042688,-7.483499746268245,3.321859065377022,10.805358811645267,0.11222952282481923,0.3650607203723341,85681.79395927237,123061.87519188225,-37380.08123260988,16592.686031558223,53972.767264168106
15,4,4980,147656.0,3369,0,0.6765060240963855,0.0,19.303694103062256,24.922035776530524,-5.618341673468265,2.3747183211156213,7.993059994583886,0.0800922227282047,0.2695822639989418,96132.39663325004,124111.738167122,-27979.34153387196,11826.097239155793,39805.43877302775
15,5,4965,147508.0,3160,0,0.6364551863041289,0.0,21.015770880194335,24.957542986016858,-3.9417721058225252,2.895683331518458,6.837455437340983,0.09746635939060351,0.2301432210212191,104343.30242016487,123914.2009255737,-19570.898505408837,14377.067740989143,33947.966246397984
15,6,4950,147494.0,3107,0,0.6276767676767677,0.0,21.247236166132144,24.75667627525751,-3.509440109125365,3.1708142410174185,6.680254350142783,0.10641470495773538,0.22419392675774458,105173.81902235412,122545.54756252468,-17371.728540170556,15695.530493036222,33067.25903320678
15,7,4935,147386.0,3051,0,0.6182370820668693,0.0,21.9348538694728,24.87827409695166,-2.9434202274788595,3.421879637231192,6.365299864710051,0.11457652700891491,0.2131325555503515,108248.50384584826,122774.28266845644,-14525.778822608172,16886.976009735932,31412.754832344104
15,8,4920,147197.0,2864,0,0.5821138211382114,0.0,22.571083584889493,24.94664816584105,-2.3755645809515564,3.8549895499496136,6.23055413090117,0.12885146154984203,0.2082537437857684,111049.7312376563,122737.50897593796,-11687.777738281657,18966.548585752098,30654.326324033755
15,9,4905,146344.0,2828,1,0.5765545361875637,0.00020387359836901122,22.69654470264315,24.763949885217055,-2.0674051825739066,3.6267786819702157,5.694183864544123,0.12155844745984741,0.19085149958719813,111326.55176646465,121467.17418698967,-10140.622420525013,17789.34943506391,27929.971855588923
15,10,4890,145484.0,2896,0,0.5922290388548057,0.0,22.157246161501735,24.67750451257319,-2.5202583510714556,3.458322230116923,5.97858058118838,0.11624093168507708,0.2009517131919055,108348.93372974348,120672.9970664829,-12324.063336739418,16911.195705271755,29235.259042011177
16,1,335,29814.0,245,0,0.7313432835820896,0.0,12.385581553275188,25.756067816890887,-13.3704862636157,2.185342713753048,15.555828977368748,0.024555236100733586,0.17479045775201352,4149.169820347188,8628.282718658447,-4479.112898311259,732.0898091072711,5211.202707418531
16,2,334,29735.0,240,0,0.718562874251497,0.0,15.71339897567608,26.102304298720675,-10.388905323044593,2.8350635063691745,13.223968829413767,0.03184500457801595,0.14853894699930043,5248.275257875811,8718.169635772705,-3469.894377896894,946.9112111273042,4416.8055890241985
16,3,333,29669.0,226,0,0.6786786786786787,0.0,20.14402960344073,26.60664680412224,-6.462617200681509,2.574161938236782,9.036779138918291,0.028891972275197967,0.1014273299828033,6707.961857945763,8860.013385772705,-2152.051527826942,857.1959254328485,3009.2474532597907
16,4,332,29554.0,221,0,0.6656626506024096,0.0,21.792607268663353,27.197316077818353,-5.404708809155,2.6719821784909805,8.076690987645982,0.030016176600764888,0.09073091317244589,7235.145613196233,9029.508937835693,-1794.3633246394602,887.0980832590055,2681.461407898466
16,5,331,29437.0,227,0,0.6858006042296072,0.0,22.453565100758144,27.53495925718924,-5.081394156431095,2.415298495537009,7.496692651968105,0.02715846730382682,0.08429545360605506,7432.130048350946,9114.071514129639,-1681.9414657786924,799.4638020227501,2481.4052678014427
16,6,330,29325.0,214,0,0.6484848484848484,0.0,23.059574634495096,27.81718986973618,-4.757615235241084,2.90927670844743,7.666891943688513,0.03273866372677414,0.08627704489061243,7609.659629383382,9179.67265701294,-1570.0130276295577,960.0613137876518,2530.0743414172093
16,7,329,29210.0,207,0,0.6291793313069909,0.0,23.740690666328387,28.024551426386036,-4.283860760057649,3.0532113672385948,7.337072127296244,0.03438913179806565,0.08263939506608915,7810.68722922204,9220.077419281006,-1409.3901900589665,1004.5065398214977,2413.896729880464
16,8,328,29115.0,208,0,0.6341463414634146,0.0,23.507723885264358,28.259105600961824,-4.751381715697468,3.186784930217629,7.938166645915096,0.035901269349523694,0.08942877073193033,7710.533434366709,9268.986637115479,-1558.4532027487694,1045.2654571113824,2603.7186598601515
16,9,327,29023.0,199,0,0.6085626911314985,0.0,23.739367043022433,28.265154159032605,-4.525787116010174,3.4783760615198696,8.004163177530042,0.03919060648854348,0.09018231606147965,7762.7730230683355,9242.705410003662,-1479.9323869353268,1137.4289721169973,2617.361359052324
16,10,326,28925.0,195,0,0.598159509202454,0.0,24.258090596712,28.745115841824585,-4.487025245112582,3.886250545202448,8.373275790315029,0.043800092575142544,0.09437123276206394,7908.137534528113,9370.907764434814,-1462.7702299067016,1266.917677735998,2729.6879076426994
17,1,1675,111794.0,1242,0,0.7414925373134328,0.0,17.63639555770435,35.67185590487807,-18.035460347173725,4.876981740401687,22.91244208757541,0.07307140289436666,0.34329517234099155,29540.96255915479,59750.35864067078,-30209.396081515988,8168.944415172826,38378.34049668881
17,2,1670,111494.0,1093,0,0.6544910179640718,0.0,24.674030871153438,36.16179521183768,-11.487764340684237,5.185022819871698,16.672787160555934,0.07766326537020589,0.24973141656168413,41205.63155482624,60390.19800376892,-19184.566448942674,8658.988109185735,27843.55455812841
17,3,1665,111283.0,1024,0,0.615015015015015,0.0,30.590848559111212,36.94931714284169,-6.358468583730484,4.238597694626312,10.597066278356795,0.06341727992193606,0.15855175861060597,50933.76285092017,61520.61304283142,-10586.850191911255,7057.26516155281,17644.115353464065
17,4,1660,111072.0,1044,0,0.6289156626506024,0.0,33.109772311626614,37.68672098366611,-4.576948672039499,3.5650756402978323,8.14202431233733,0.05328098497276002,0.1216846762323535,54962.22203730018,62559.95683288574,-7597.7347955855685,5918.025562894401,13515.760358479969
17,5,1655,110708.0,1040,0,0.6283987915407855,0.0,34.341051662975126,38.12873052960076,-3.787678866625632,3.11313637691225,6.900815243537882,0.04653900986188689,0.10316191447822375,56834.440502223835,63103.04902648926,-6268.608524265421,5152.240703789774,11420.849228055195
17,6,1650,110504.0,1024,0,0.6206060606060606,0.0,34.21063755595714,38.45705711133552,-4.246419555378378,3.1546401212099404,7.401059676588319,0.047103780858578886,0.1105095604355564,56447.55196732929,63454.14423370361,-7006.592266374324,5205.1561999964015,12211.748466370726
17,7,1645,110278.0,1007,0,0.6121580547112462,0.0,35.08730425118356,38.543324822422946,-3.4560205712393803,3.156983861413402,6.613004432652783,0.047092243711574805,0.09864517212602539,57718.61549319696,63403.76933288574,-5685.153839688781,5193.238452025046,10878.392291713828
17,8,1640,109806.0,984,0,0.6,0.0,35.438681006882994,38.3856071541949,-2.946926147311906,3.2399712307676287,6.186897378079534,0.048390368636130186,0.09240398247864813,58119.43685128811,62952.39573287964,-4832.958881591526,5313.552818458911,10146.511700050436
17,9,1635,109439.0,949,0,0.5804281345565749,0.0,35.95768995297596,38.39062093798903,-2.432930985013062,3.234369605745032,5.667300590758094,0.04832093043058806,0.08466850451748904,58790.8230731157,62768.66523361206,-3977.8421604963564,5288.194305393127,9266.036465889483
17,10,1630,109072.0,944,0,0.5791411042944785,0.0,35.735558574046166,38.2924956081835,-2.5569370341373348,3.4402693355145386,5.997206369651873,0.05141226911479296,0.08962379329738661,58248.960475695254,62416.76784133911,-4167.8073656438555,5607.639016888698,9775.446382532553
18,1,4355,452257.0,3367,0,0.7731343283582089,0.0,20.027634832250808,51.51283595395006,-31.48520112169926,3.811188776319166,35.296389898018425,0.03669976831949526,0.3398859011709498,87220.34969445226,224338.40057945251,-137118.05088500027,16597.727120869968,153715.77800587023
18,2,4342,451047.0,3019,0,0.6953017042837402,0.0,30.91146029016212,52.29032466006356,-21.37886436990144,5.627214564038461,27.0060789339399,0.05417033177707644,0.2599737826239107,134217.56057988392,227044.58967399597,-92827.02909411205,24433.365637054998,117260.39473116705
18,3,4329,449444.0,2800,0,0.6468006468006468,0.0,40.404089816260274,52.97524834780694,-12.571158531546667,6.333284780224538,18.904443311771203,0.061001570414983906,0.1820857216842533,174909.30481459072,229329.85009765625,-54420.54528306552,27416.789813592026,81837.33509665754
18,4,4316,447577.0,2522,0,0.5843373493975904,0.0,47.422477020530025,53.601241924013664,-6.178764903483635,5.357504134145494,11.536269037629129,0.0516625917841443,0.1112446286703904,204675.4108206076,231342.96014404297,-26667.549323435367,23122.987842971954,49790.537166407325
18,5,4303,446076.0,2398,0,0.5572856146874273,0.0,48.666004900584284,54.156511482736995,-5.490506582152706,5.591420143090798,11.081926725243505,0.053936730233681486,0.10690001412029072,209409.8190872142,233035.46891021729,-23625.649823003096,24059.880875719704,47685.5306987228
18,6,4290,444537.0,2360,0,0.5501165501165501,0.0,48.93473802058904,54.17110745401094,-5.2363694334218955,5.922910473116269,11.159279906538165,0.05715898998209101,0.10769252233008439,209930.02610832697,232394.0509777069,-22464.024869379933,25409.285929668793,47873.310799048726
18,7,4277,442350.0,2291,0,0.5356558335281739,0.0,49.917081744059914,53.8590553761755,-3.94197363211558,6.311092756549498,10.25306638866508,0.06102078381318459,0.09913499478765805,213495.35861934425,230355.1798439026,-16859.821224558335,26992.543719762205,43852.36494432054
18,8,4264,439820.0,2332,0,0.5469043151969981,0.0,48.92044325743872,53.55150885116763,-4.631065593728912,5.266453645058738,9.89751923878765,0.05105761071013246,0.09595521357416792,208596.7700497187,228343.63374137878,-19746.86369166008,22456.15834253046,42203.02203419054
18,9,4251,436945.0,2276,0,0.5354034344860032,0.0,49.194076221488736,53.122793312494515,-3.9287170910057854,5.3639926209494515,9.292709711955236,0.05218581888259648,0.09040796664459305,209124.0180175486,225824.99437141418,-16700.976353865593,22802.332631656118,39503.30898552171
18,10,4238,434279.0,2204,0,0.5200566304860783,0.0,49.08264868073941,52.67979377010286,-3.597145089363448,5.502238042970986,9.099383132334433,0.05369470968228037,0.0887981820784181,208012.26510897363,223256.96599769592,-15244.700888722293,23318.48482611104,38563.18571483333
19,1,7705,338845.0,5748,0,0.746009085009734,0.0,9.326371617518612,18.530068736289863,-9.203697118771252,2.2148943860010757,11.418591504772326,0.050364506615527126,0.25964747168844393,71859.6933129809,142774.1796131134,-70914.4863001325,17065.761244138288,87980.24754427078
19,2,7682,337267.0,5343,0,0.6955219994793023,0.0,12.558968524740564,18.935714314766646,-6.376745790026081,2.3913888221672424,8.768134612193322,0.054469156282377924,0.19971360996145218,96477.99620705702,145464.15736603737,-48986.16115898035,18370.648931888754,67356.8100908691
19,3,7659,336026.0,5014,0,0.6546546546546547,0.0,15.241659344566362,19.288952164245906,-4.0472928196795435,2.047520626306149,6.094813445985693,0.04666889013611684,0.1389183461482279,116735.86892003377,147734.0846259594,-30998.215705925624,15681.960476878798,46680.176182804425
19,4,7636,334668.0,4598,0,0.6021477213200629,0.0,16.78584418120425,19.639267097192636,-2.8534229159883875,2.1845690713167265,5.037991987305114,0.049844530784462576,0.11495006040333063,128176.70616767566,149965.44355416298,-21788.737386487326,16681.369428574522,38470.10681506185
19,5,7613,333596.0,4486,0,0.5892552213319322,0.0,17.209230174630743,19.86711191893031,-2.657881744299568,2.268185963102589,4.926067707402157,0.051762310510617665,0.11241787508379184,131013.86931946385,151248.32303881645,-20234.453719352612,17267.69973710001,37502.15345645262
19,6,7590,332544.0,4523,0,0.5959156785243742,0.0,17.38554477119819,20.141063800913543,-2.755519029715352,2.3655090064178044,5.121028036133156,0.053990489555400596,0.11688258634722219,131956.28481339428,152870.6742489338,-20914.38943553952,17954.213358711135,38868.602794250655
19,7,7567,331498.0,4472,0,0.5909871811814458,0.0,17.620154968960474,20.56446481847505,-2.944309849514573,2.3513625130261344,5.295672362540707,0.053673808397241486,0.12088263810745625,133331.7126501239,155611.30528140068,-22279.592631276773,17792.76013606876,40072.35276734553
19,8,7544,329902.0,4383,0,0.5809915164369035,0.0,17.699001634766105,20.665039541833853,-2.966037907067745,2.611220313617776,5.577258220685521,0.05971181152564248,0.12753737781781127,133521.2683326755,155897.0583035946,-22375.789970919068,19699.046045932504,42074.83601685157
19,9,7521,327864.0,4345,0,0.5777157292913176,0.0,17.68579891113937,20.485624407029125,-2.7998254958897526,2.793488892860583,5.593314388750336,0.0640809297855344,0.12830721737608056,133014.8936106792,154072.38116526604,-21057.48755458683,21009.829963204447,42067.31751779128
19,10,7498,326107.0,4333,0,0.5778874366497733,0.0,17.51088643730335,20.484698696084326,-2.973812258780979,2.8238192773303896,5.7976315361113695,0.06492653313612791,0.13330177290816525,131296.6265069005,153594.27082324028,-22297.64431633978,21172.996941423262,43470.64125776305
20,1,1340,146200.0,974,0,0.7268656716417911,0.0,21.26552668173473,43.78562548053798,-22.520098798803254,4.597312141468923,27.11741094027218,0.042136787069551006,0.24854535335133188,28495.80575352454,58672.7381439209,-30176.93239039636,6160.398269568357,36337.33065996472
20,2,1336,145875.0,928,0,0.6946107784431138,0.0,28.05623124455731,43.70359294286031,-15.647361698303005,5.248447750733742,20.895809449036747,0.04806804589532326,0.19137481695913003,37483.124942728566,58388.00017166138,-20904.875228932815,7011.92619498028,27916.801423913093
20,3,1332,145245.0,883,0,0.6629129129129129,0.0,35.475346814011715,44.38614622322289,-8.91079940921117,4.854423673501057,13.765223082712229,0.044518519281926454,0.12623689040016997,47253.161956263604,59122.346769332886,-11869.18481306928,6466.092333103408,18335.277146172688
20,4,1328,144634.0,835,0,0.6287650602409639,0.0,39.88091009165056,44.81324744080923,-4.9323373491586615,3.2672428779500065,8.199580227108667,0.02999916023837831,0.07528687958294945,52961.84860171195,59511.99260139465,-6550.143999682703,4338.898541917609,10889.04254160031
20,5,1324,144013.0,840,0,0.6344410876132931,0.0,40.22165205169293,44.91503482282702,-4.693382771134091,3.27854721896774,7.971929990101832,0.030141699137670126,0.07329085087384352,53253.467316441434,59467.50610542297,-6214.038788981537,4340.796517913288,10554.835306894825
20,6,1320,143357.0,831,0,0.6295454545454545,0.0,40.39511211527707,45.20165158329588,-4.806539468018803,3.0674679171628236,7.874007385181627,0.028244575783916568,0.07250214323988188,53321.54799216574,59666.18008995056,-6344.63209778482,4049.0576506549273,10393.689748439747
20,7,1316,142991.0,819,0,0.6223404255319149,0.0,41.585892085272185,45.38811124349438,-3.8022191582221914,2.8077178564464167,6.609937014668608,0.025840484359739315,0.06083373856609079,54727.03398421819,59730.7543964386,-5003.720412220404,3694.9566990834846,8698.677111303889
20,8,1312,142446.0,837,0,0.6379573170731707,0.0,41.836509755160264,45.63744695448294,-3.800937199322671,2.9149576019196997,6.715894801242371,0.026848239850319745,0.06185680172998884,54889.50079877027,59876.330404281616,-4986.829605511344,3824.424373718646,8811.25397922999
20,9,1308,141942.0,798,0,0.6100917431192661,0.0,42.23801910846337,45.712430275908304,-3.474411167444939,2.9756957513773488,6.4501069188222875,0.02742113005876747,0.059437938382012036,55247.328993870084,59791.85880088806,-4544.529807017981,3892.210042801572,8436.739849819553
20,10,1304,141563.0,780,0,0.598159509202454,0.0,42.3925621427575,45.65153253444134,-3.2589703916838326,3.3952606811169086,6.65423107280074,0.031275262096567946,0.06129509348440034,55279.90103415578,59529.5984249115,-4249.697390755718,4427.419928176449,8677.117318932165
21,1,14405,1598888.0,10286,0,0.7140576188823325,0.0,9.845278793976325,18.95632603124627,-9.111047237269945,1.9949236447917054,11.10597088206165,0.017973038201065064,0.10005798439671701,141821.24102722897,273065.87648010254,-131244.63545287357,28736.875103224516,159981.51055609807
21,2,14362,1594396.0,9844,0,0.6854198579585016,0.0,12.194107821356448,19.434156853713425,-7.240049032356978,2.3197518997155613,9.559800932072541,0.02089586074207091,0.086112773104314,175131.7765303213,279113.3607330322,-103981.58420271092,33316.27678371489,137297.86098642583
21,3,14319,1589915.0,9127,0,0.6374048467071722,0.0,15.060794903251953,19.97165048797584,-4.910855584723887,2.9374625420737877,7.848318126797675,0.026455204297056487,0.07068306623789065,215655.5222196647,285974.06333732605,-70318.54111766134,42061.52613995456,112380.06725761591
21,4,14276,1585238.0,8479,0,0.5939338750350238,0.0,17.201415699201977,20.41718524295297,-3.2157695437509948,3.3232136117637765,6.538983155514772,0.029927491973785435,0.05888738695901113,245567.4105218074,291475.7365283966,-45908.3260065892,47442.197521539674,93350.52352812888
21,5,14233,1580080.0,8490,0,0.5965010890184782,0.0,17.642168981676214,20.64794343023569,-3.0057744485594737,3.172838151196353,6.178612599755826,0.02858020189229513,0.05565553208212538,251100.99111619758,293882.17884254456,-42781.18772634699,45159.00540597769,87940.19313232467
